,gross,Title,Genre,Description,Director,Actors,Year,Runtime (Minutes),Rating,Votes,Revenue (Millions),Metascore,title,original_language,popularity,production_companies,release_date,budget,revenue,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,trailer_views,trailer_likes
10,760006945.0,The Da Vinci Code,"Mystery,Thriller",A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.,Ron Howard,"Tom Hanks, Audrey Tautou, Jean Reno, Ian McKellen",2006,149,6.6,338280,217.54,46.0,The Da Vinci Code,en,32.478,Imagine Entertainment-Skylark Productions,2006-05-17,125000000.0,76782045.9,Released,Seek the truth,6.722,8535.0,Tom Hanks-Audrey Tautou-Ian McKellen-Jean Reno-Paul Bettany-Alfred Molina-Jürgen Prochnow-Jean-Yves Berteloot-Etienne Chicot-Jean-Pierre Marielle-Marie-Françoise Audollent-Rita Davies-Francesco Carnelutti-Seth Gabel-Shane Zaza-Andy Clark-Fausto Maria Sciarappa-Joe Grossi-Denis Podalydès-Harry Taylor-Clive Carter-Garance Mazureck-Daisy Doidge-Hill-Lilli-Ella Kelleher-Crisian Emanuel-Charlotte Graham-Xavier de Guillebon-Tonio Descanvelle-David Bark-Jones-Seretta Wilson-Eglantine Rembauville-Nicolle-Dan Tondowski-Aewia Huillet-Roland John-Leopoldie-David Saracino-Lionel Guy-Bremond-Yves Aubert-Rachael Black-Dez Drummond-Mark Roper-Brock Little-Matthew Butler-Hart-Roland Menou-Hugh Mitchell-Tina Maskell-Peter Pedrero-Sam Mancuso-Andre Lillis-Mario Vernazza-Agathe Natanson-Daz Parker-Andy Robb-Tom Barker-Maggie McEwan-Michael Bertenshaw-Sarah Wildor-David Bertrand-Dan Brown,paris france-holy grail-christianity-monk-based on novel or book-zurich-secret society-louvre museum-heresy-mona lisa (la gioconda)-freemason-conspiracy-pentagram-tomb-catholicism-cryptologist-iconography-albino-sect,/j9lsWwnIDN2ZNtqZcE1x2o4ZKyI.jpg,/66oSbVOmD4W7S6ILRPssYt51ab4.jpg,13448-207932-8358-2059-652-787-594-9738-310-8960-1593-298-2048-161-163-608-6479-737552-6637-435-180,13674120.35452416,30987323.270583767
11,307127625.0,The Pursuit of Happyness,"Biography,Drama",A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,Gabriele Muccino,"Will Smith, Thandie Newton, Jaden Smith, Brian Howe",2006,117,8.0,361105,162.59,64.0,The Pursuit of Happyness,en,53.891,Columbia Pictures-Overbrook Entertainment-Escape Artists-Relativity Media,2006-12-14,55000000.0,30707729.5,Released,,7.902,8797.0,Will Smith-Jaden Smith-Thandiwe Newton-Brian Howe-James Karen-Kurt Fuller-Dan Castellaneta-Joe Nuñez-David Fine-Takayo Fischer-Kevin West-George Cheung-Geoff Callan-Scott Klace-Rashida Clendening-Peter Fitzsimmons-Maurice Sherbanee-Zuhair Haddad-Victor Raider-Wexler-Mark Christopher Lawrence-George Maguire-Adam Del Rio-Rueben Grundy-Ming Lo-Stu Klitsner-Esther Scott-Cecil Williams-Amir Talai-Mike Garibaldi-Jason Frazier-David Haines-Bob Greene-Robert Anthony Peters-Cathy Fithian-Keith Stevenson-Karen Kahn-Yeena Fisher-Phil Austin-Kenny Santiago Marrero-David Pearl-Rick Camp-Brad Carr-Ben Fritz-Adam Wang-Zachary Culbertson-Brendan Kruse-Austin Scott-David Michael Silverman-Domenic Bove-Joyful Raven,san francisco california-single parent-homeless person-bus-worker-homelessness-work-church service-bad luck-biography-based on true story-salesman-stockbroker-poor,/f6l9rghSHORkWLurUGJhaKAiyjY.jpg,/nKOQiWjhv6LXXSR3PiIab3LrKtU.jpg,11321-8960-6479-8488-12405-4922-8358-2048-70-310-453-640-745-1372-13223-489-637-14574-652-37165-1593,135806.28820890008,9626519.99223902
12,101058954.0,Little Miss Sunshine,"Comedy,Drama",A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,Jonathan Dayton,"Steve Carell, Toni Collette, Greg Kinnear, Abigail Breslin",2006,101,7.8,374044,59.89,80.0,Little Miss Sunshine,en,16.073,Fox Searchlight Pictures-Big Beach-Bona Fide Productions,2006-07-26,8000000.0,10052318.1,Released,A family on the verge of a breakdown,7.7,6160.0,Steve Carell-Toni Collette-Abigail Breslin-Paul Dano-Alan Arkin-Greg Kinnear-Bryan Cranston-Beth Grant-Wallace Langham-Matt Winston-Julio Oscar Mechoso-Marc Turtletaub-Jill Talley-Brenda Canela-Chuck Loring-Justin Shilton-Gordon Thomson-Steven Christopher Parker-John Walcutt-Paula Newsome-Dean Norris-Lauren Shiohama-Mary Lynn Rajskub-Jerry Giles-Geoff Meed-Joan Scheckel-Mel Rodriguez-Casandra Ashe-Terry Bolo,sibling relationship-california-husband wife relationship-family's daily life-highway-literature professor-beauty contest-beauty queen contest-road trip-family relationships-family holiday-road movie-woman director-beauty pageant,/tFnTds88mCuLcLPBseK1kF2E3qv.jpg,/4YzGG8IPduUQRVnQ0vN5laHA1rH.jpg,623464-7326-882-12405-194-83666-36730-153-19913-587-9428-885-142-162-70-5915-755867-45269-84892-103332-44214,5879425.05193876,3351075.9553878065
13,171720398.0,Blood Diamond,"Adventure,Drama,Thriller","A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.",Edward Zwick,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers",2006,143,8.0,422014,57.37,64.0,Blood Diamond,en,31.137,Warner Bros. Pictures-Bedford Falls Productions-Lonely Film Productions GmbH & Co. KG.-Virtual Studios-Spring Creek Productions-Initial Entertainment Group-Liberty Pictures,2006-12-07,100000000.0,17172039.8,Released,It will cost you everything.,7.524,6706.0,Leonardo DiCaprio-Djimon Hounsou-Jennifer Connelly-Kagiso Kuypers-Arnold Vosloo-Antony Coleman-Benu Mabhena-Anointing Lukola-David Harewood-Basil Wallace-Jimi Mistry-Michael Sheen-Marius Weyers-Stephen Collins-Ntare Guma Mbaho Mwine-Ato Essandoh-David S. Lee-Percy Matsemela-Klemens Becker-Grant Swanby-Adetokumboh M'Cormack-Tyrone Keogh-Mduduzi Mabaso-Nathaniel Ramabulana-Zenzo Ngqobe-Vanessa Haywood,africa-rebel-loss of loved one-journalist-journalism-slavery-mercenary-diamond mine-sierra leone-bootlegger-fisherman-special unit-smuggling (contraband)-rwandan genocide-oppression-1990s-private military company,/m6rZ3dmqjcTvVNKtqwQ6hxYQ9nk.jpg,/hzhaUhU8718DjimHvQx2b65yLBk.jpg,640-1422-12113-2567-3131-2502-1907-2503-1402-652-616-11324-1830-187-8358-2034-2501-855-9313-4982-197,-483128.98519397096,4425164.8235450005
14,77356942.0,The Lives of Others,"Drama,Thriller","In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.",Florian Henckel von Donnersmarck,"Ulrich Mühe, Martina Gedeck,Sebastian Koch, Ulrich Tukur",2006,137,8.5,278103,11.28,89.0,The Lives of Others,de,13.976,Creado Film-Wiedemann & Berg Film-ARD-Sony Pictures Classics-ARTE-Buena Vista International (Germany) GmbH-Beta Cinema,2006-03-15,2000000.0,7000000.0,Released,"Before the Fall of the Berlin Wall, East Germany's Secret Police Listened to Your Secrets.",8.042,3156.0,Martina Gedeck-Ulrich Mühe-Sebastian Koch-Ulrich Tukur-Thomas Thieme-Hans-Uwe Bauer-Volkmar Kleinert-Matthias Brenner-Charly Hübner-Herbert Knaup-Bastian Trost-Marie Gruber-Volker Michalowski-Werner Daehn-Hinnerk Schönemann-Thomas Arnold-Ludwig Blochberger-Martin Brambach-Hubertus Hartmann-Paul Faßnacht-Paul Maximilian Schüller-Susanna Kraus-Michael Gerber-Fabian von Klitzing-Harald Polzin-Sheri Hagen-Gitta Schweighöfer-Hildegard Schroedter-Inga Birkenfeld-Jens Wassermann-Gabi Fleming-Kai Ivo Baulitz-Anabelle D. Munro-Klaus Münster,germany-berlin germany-berlin wall-corruption-german democratic republic-stasi-blackmail-cold war-soviet union-propaganda-freedom of speech-house search-artists' life-spying-government-interrogation-surveillance-heartbreak-east germany-communism-political thriller,/pUKnhEQvQJI7SAIMbDsmrXUAMVE.jpg,/3mxteiwtcCPjbYKlyC0WxY1G9J3.jpg,613-598-25376-415137-338-60243-11216-629-2118-387-510-194-77-15-641-1422-423-8321-7345-14-583,1533061.232462563,1778753.8638418885
15,398479497.0,Mission: Impossible III,"Action,Adventure,Thriller",Agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fianceé in response .,J.J. Abrams,"Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman",2006,126,6.9,270429,133.38,66.0,Mission: Impossible III,en,64.645,Paramount-Cruise/Wagner Productions,2006-04-25,150000000.0,39847949.7,Released,The mission begins 05:05:06.,6.707,5760.0,Tom Cruise-Philip Seymour Hoffman-Ving Rhames-Billy Crudup-Michelle Monaghan-Jonathan Rhys Meyers-Keri Russell-Maggie Q-Laurence Fishburne-Simon Pegg-Eddie Marsan-Bahar Soomekh-Jeff Chase-Michael Berry Jr.-Carla Gallo-Bellamy Young-Paul Keeley-Jane Daly-Greg Grunberg-Sabra Williams-Rose Rollins-Sasha Alexander-Tracy Middendorf-Aaron Paul-Kathryn Fiore-Colleen Crozier-Sean O'Bryan-Bruce French-Ellen Bry-Patrick Pankhurst-Tony Guma-James Shanklin-Anne Betancourt-Antonietta De Lorenzo-Andrea Sartoretti-Antonio Del Prete-Francesco De Vito-Giorgio Marchesi-Niccolò Senni-Paolo Bonacelli-David Waters-Michael G. Kehoe-Timothy Omundson-José Zúñiga-William Francis McGuire-Michelle Arthur-Barney Cheng-George Cheung-Brandon Molale-Simon Rhee-Marcus Young-Jerry Trimble-Alex Kurtzman-Roberto Orci,berlin germany-spy-cia-vatican-the white house-secret identity-explosive-map-traitor-mask-honeymoon-shanghai china-pretended murder-secret mission-letter-funeral-covered investigation-secret agent-stamp-hard drive-e-mail-decipherment-suitcase-computer-revenge-murder-mission-hospital-duel-disguise-celebration-research laboratory-blast,/vKGYCpmQyV9uHybWDzXuII8Los5.jpg,/sjcPWJ5TXgFglsoixNxyZRyEUq3.jpg,955-954-56292-177677-2502-1571-10764-2501-180-2503-353081-36557-217-296-1573-1572-36668-605-298-8373-604,19332007.614572804,18035039.52729203
16,60917189.0,Marie Antoinette,"Biography,Drama,History","The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",Sofia Coppola,"Kirsten Dunst, Jason Schwartzman, Rip Torn, Judy Davis",2006,123,6.4,83941,15.96,65.0,Marie Antoinette,en,22.176,Columbia Pictures-American Zoetrope-Tohokushinsha Film Corporation-Pricel-Commission du Film France-Commission du Film Île-de-France,2006-05-24,40000000.0,6091718.9,Released,Rumor. Scandal. Fame. Revolution.,6.661,2336.0,Kirsten Dunst-Jason Schwartzman-Steve Coogan-Judy Davis-Rip Torn-Rose Byrne-Asia Argento-Molly Shannon-Shirley Henderson-Danny Huston-Marianne Faithfull-Jamie Dornan-Tom Hardy-Al Weaver-Mary Nighy-Sebastian Armesto-Aurore Clément-Guillaume Gallienne-Jean-Christophe Bouvet-James Lance-André Oumansky-Io Bottoms-Céline Sallette-Clémentine Poidatz-Sarah Adler-Francis Leplay-Mathieu Amalric-Carlo Brandt-Florrie Betts-Dominic Gould-Alain Doutey-Bo Barrett-Joseph Malerba-Laurent Cotillard-Alexia Landeau-Clara Brajtman-Mélodie Berenfeld-Katrine Boorman-Susan Graham-Xavier Bonastre-Hamish Bowles-Khasan Brailsford-Denzel Chisolm-Madison Clapp-Krystal Ellsworth-Sabine Glaser-Isabelle Montoya-Jeanne Raimbault,infidelity-arranged marriage-french revolution-marie antoinette-versailles-period drama-theatre audience-louis xvi-bride and groom-death of king-applause-woman director,/cybXGmv8Rjd5Os8Xml6YxMBQ0Zt.jpg,/rPm9FhnsGMwZnbeHe4zRfW7nub8.jpg,104942-1443-39210-96936-96724-12184-12783-4348-16406-385737-104524-4347-153-9621-42722-62215-454-142-4518-3635-44214,2420049.9000200774,1762103.778930917
17,186003591.0,Inside Man,"Crime,Drama,Mystery","A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",Spike Lee,"Denzel Washington, Clive Owen, Jodie Foster,Christopher Plummer",2006,129,7.6,285441,88.5,76.0,Inside Man,en,25.23,Imagine Entertainment-Universal Pictures-40 Acres and a Mule Filmworks,2006-03-17,45000000.0,18600359.1,Released,It looked like the perfect bank robbery. But you can’t judge a crime by its cover.,7.397,5028.0,"Denzel Washington-Clive Owen-Jodie Foster-Christopher Plummer-Willem Dafoe-Chiwetel Ejiofor-Carlos Andrés Gómez-Kim Director-James Ransone-Bernie Rachelle-Peter Gerety-Victor Colicchio-Cassandra Freeman-Peter Frechette-Gerry Vichi-Waris Ahluwalia-Rafael Osorio-Rodney ""Bear"" Jackson-Daryl Mitchell-Ashlie Atkinson-David Brown-Robert C. Kirk-Frank Stellato-Ken Leung-Marcia Jean Kurtz-Ed Onipede Blunt-Amir Ali Said-Lemon Andersen-Samantha Ivers-Peter Kybart-Al Palagonia-Florina Petcu-Jason Manuel Olazabal-Jeff Ward-Anthony Mangano-Michael Devine-Ed Bogdanowicz-Aaron Vexler-Anthony Borowiec-Joe Coots-Lionel Pina-Ken Ferrigni-Frank Hopf-Robert Testut-Craig M. Spitzer-Limary Agosto-Patrick Illig-Frank Composto-Rozanne Sher-Rachel Black-Gregory Dann-Ben Crowley-Shon Gables-Dominic Carter-Sandra Endo-Kandiss Edmundson-Agim Coma-John Speredakos-Baktash Zaher-Ernest Rayford-Vincent DiMartino-Julian Niccolini-Ed Crescimanni-Brad Leland-Michal Sinnott-Enver Hoxha",new york city-bank-hostage-bank manager-kidnapping-ultimatum-nazi-court case-heist-bank robbery-hostage situation-financial transactions-bank vault-manhattan new york city,/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg,/cd1LVxvax4P4QMusXR9prD8BPwo.jpg,9509-4982-2034-7551-1013554-18487-44048-59961-87502-1830-10400-9481-186-23168-9654-20504-2116-1538-156022-2502-45317,4330759.184145004,5685479.855933873
18,70009308.0,The Hills Have Eyes,Horror,"A suburban American family is being stalked by a group of psychotic people who live in the desert, far away from civilization.",Alexandre Aja,"Ted Levine, Kathleen Quinlan, Dan Byrd, Emilie de Ravin",2006,107,6.4,136642,41.78,52.0,The Hills Have Eyes,en,42.433,Fox Searchlight Pictures-Dune Entertainment-Major Studio Partners-Craven-Maddalena Films,2006-03-10,15000000.0,6962371.3,Released,The lucky ones die first.,6.405,2527.0,Aaron Stanford-Kathleen Quinlan-Vinessa Shaw-Ted Levine-Emilie de Ravin-Dan Byrd-Tom Bower-Billy Drago-Robert Joy-Desmond Askew-Ezra Buzzington-Michael Bailey Smith-Laura Ortiz-Maxime Giffard-Maisie Camilleri Preziosi-Gregory Nicotero-Ivana Turchetto-Judith Jane Vallette-Adam Perrell,ambush-rape-gas station-new mexico-van-remake-gore-serial killer-slasher-brutality-cannibal-killer-desert-family holiday-madness-ghost town-torture porn-lost in the desert-nuclear testing-human monster,/qj4C2c96T1n3YnYxFG5l5bSTKbM.jpg,/i9ypo2EPubwkD5XLiAHqPG7OMHg.jpg,9793-9902-216203-9373-10066-13186-9358-9532-214-9286-9392-588-10781-10226-19912-4513-1690-215-2082-10320-11917,2276012.595373416,2558392.6332430546
19,16468343.0,The Fountain,"Drama,Sci-Fi","As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.",Darren Aronofsky,"Hugh Jackman, Rachel Weisz, Sean Patrick Thomas, Ellen Burstyn",2006,96,7.3,199193,10.14,51.0,The Fountain,en,15.121,Warner Bros. Pictures-Regency Enterprises-Muse Entertainment-Protozoa Pictures-New Regency Pictures-Mel's Cite du Cinema,2006-11-22,35000000.0,15304890.0,Released,Death is the road to awe,6.937,2356.0,Hugh Jackman-Rachel Weisz-Ellen Burstyn-Mark Margolis-Stephen McHattie-Fernando Hernández-Cliff Curtis-Sean Patrick Thomas-Donna Murphy-Ethan Suplee-Richard McMillan-Lorne Brass-Abraham Aronofsky-Janique Kearns-Boyd Banks-Alex Bisping-Kevin Kelsall-Patrick Vandal,brain tumor-operation-queen-love of one's life-fountain-surgeon-tree-dying and death-transience-immortality-maya civilization-religion-monkey-multiple storylines-conquest-flagellation,/tnmkVAYrHITpdKgmZ7CzVBEI4ho.jpg,/9RNJ0pKYA8EQiMa0lFZ68gzeElH.jpg,708510-473-12163-641-611598-799155-12400-1272-2666-791469-1619-9081-17431-9693-24869-605153-55420-8967-782-14337-141,5630193.834310152,4528092.594377217
20,100605135.0,Silent Hill,"Adventure,Horror,Mystery","A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.",Christophe Gans,"Radha Mitchell, Laurie Holden, Sean Bean,Deborah Kara Unger",2006,125,6.6,184152,46.98,,Silent Hill,en,34.802,TriStar Pictures-Silent Hill DCP Inc.-Davis Films-Konami-Focus Features,2006-04-21,50000000.0,10060513.5,Released,"Once you enter Silent Hill, there is no turning back.",6.539,3716.0,Radha Mitchell-Sean Bean-Jodelle Ferland-Laurie Holden-Deborah Kara Unger-Kim Coates-Tanya Allen-Alice Krige-Nicky Guadagni-Maxine Dumont-Chris Britton-Colleen Williams-Ron Gabriel-Derek Ritschel-Eve Crawford-Amanda Hiebert-Roberto Campanella-Stephen R. Hart-Janet Land-Elizabeth Harpur-Hannah Fleming-Lorry Ayers-Melissa Panton-Rhoslynne Bugay-Chantelle Leonardo-Carrie Eklund-Florence MacGregor-Lynn Woodman-Holly Makarchuk-Tatiana Haas-Michael Cota-Yvonne Ng-Emily Lineham-Donna Milburn-Nadia Barosso-Noelle Boggio-Victoria Boland-Alicia Bundy-Rachel Crowther-Zsuzsanna Cseh-Judit Kovacs-Stephanie Lauder-Onika Ndukwe-Kat Olsen-Sylwia Pluta-Lisa Shaw-Tamara Smeaton-Nicole Ann St. Hill-Samantha Hayes-Victor Sutton,monster-child murder-symbolism-mother role-witch burning-fog-suffering-darkness-sadism-supernatural-possession-revenge-surrealism-gore-survival-another dimension-torture-creature-massacre-demon-religious fundamentalism-based on video game-missing child-dismemberment-religious cult-ghost town-mist-sleepwalking-bugs-skinning,/r0bEDWO2w4a43K2xTNSF284qOsc.jpg,/29BCwmpV9HQUekAGlJLplkslRRf.jpg,513980-61012-23827-565-9373-1577-8329-9792-1576-1970-214-9532-176-3021-215-9358-54894-49018-16871-5876-9392,767880.0688551103,2799650.512693124
21,56308881.0,Lucky Number Slevin,"Crime,Drama,Mystery",A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi and The Boss. Slevin is under constant surveillance by relentless Detective Brikowski as well as the infamous assassin Goodkat and finds himself having to hatch his own ingenious plot to get them before they get him.,Paul McGuigan,"Josh Hartnett, Ben Kingsley, Morgan Freeman, Lucy Liu",2006,110,7.8,271940,22.49,53.0,Lucky Number Slevin,en,22.203,The Weinstein Company-FilmEngine-Capitol Films-Ascendant Pictures-VIP Medienfonds 4-Lucky Number Slevin Productions Inc.-Mel's Cite du Cinema-The Complex,2006-02-24,27000000.0,5630888.1,Released,Wrong Time. Wrong Place. Wrong Number.,7.5,3587.0,Josh Hartnett-Morgan Freeman-Ben Kingsley-Lucy Liu-Bruce Willis-Stanley Tucci-Mykelti Williamson-Peter Outerbridge-Michael Rubenfeld-Kevin Chamberlin-Dorian Missick-Scott Gibson-Corey Stoll-Robert Forster-Sam Jaeger-Danny Aiello-Jennifer Miller-Janet Lane-Oliver Davis-Sebastien Roberts-Darren Marsman-Gerry Mendicino-Matthew G. Taylor-Shira Leigh,assassination-assassin-identity-sniper-fbi-mistake in person-gangster-gambling debt-boss-murder-sniper rifle-horse racing-gambler-hoodlum,/x21s3p5wPww534nYj1cWakTcqz4.jpg,/ShDHEWiJ4NL6ldn4W2m3bEkIBr.jpg,925603-187-107-1830-1491-433086-2207-2026-388-13809-1422-7551-2034-163-1538-19959-1372-1572-298-4982-1948,671041.6000454525,1597483.7388234215
22,62022014.0,Snakes on a Plane,"Action,Adventure,Crime","An FBI agent takes on a plane full of deadly and venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",David R. Ellis,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard",2006,105,5.6,118905,34.01,58.0,Snakes on a Plane,en,19.557,New Line Cinema-Mutual Film Company-Eyetronics-H2L Media Group-Meradin Zweite Productions,2006-08-17,33000000.0,6202201.4,Released,Sit back. Relax. Enjoy the fright.,5.4,1497.0,Samuel L. Jackson-Julianna Margulies-Nathan Phillips-Kenan Thompson-Rachel Blanchard-Flex Alexander-Keith Dallas-Sunny Mabrey-Lin Shaye-Elsa Pataky-Bruce James-Casey Dubois-Gerard Plunkett-Terry Chen-Emily Holmes-Mark Houghton-David Koechner-Bobby Cannavale-Crystal Lowe-Todd Louiso-Kendall Cross-Samantha McLeod-Ann Warn Pegg-Taylor Kitsch-Kevin McNulty-Agam Darshi-Lisa Marie Caruk-Mi-Jung Lee-Lesley Aletter-Byron Lawson-Tom Butler,snake-fbi-airplane-animal attack-death-first class-duringcreditsstinger-snake attack-witness to a crime,/9wqWQ5rXQG6daMpowqwadGjI768.jpg,/bAG05yQkT56yFuLAETr12UfK05y.jpg,520541-49690-11237-9360-503-8914-17606-997120-955644-10048-43593-9358-1948-9349-9286-15092-13279-9257-12094-1852-8247,1324706.1149682691,2008766.0430761687
23,72785169.0,Lady in the Water,"Drama,Fantasy,Mystery","Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",M. Night Shyamalan,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban",2006,110,5.6,82701,42.27,36.0,Lady in the Water,en,13.186,Warner Bros. Pictures-Legendary Pictures-Blinding Edge Pictures,2006-07-20,70000000.0,7278516.9,Released,Time is running out for a happy ending.,5.571,1189.0,Paul Giamatti-Bryce Dallas Howard-Bob Balaban-Jeffrey Wright-Sarita Choudhury-Freddy Rodríguez-Bill Irwin-Jared Harris-Cindy Cheung-M. Night Shyamalan-Mary Beth Hurt-Noah Gray-Cabey-Joseph D. Reitman-Grant Monohon-John Boyd-Ethan Cohn-June Kyoto Lu-Tovah Feldshuh-Tom Mardirosian-David Ogden Stiers-Maricruz Hernandez-Carla Jimenez-Natasha Perez-Monique Gabriela Curnen-Marilyn Torres-George Bass-Joel Marsh Garland-James Breen-Nell Johnson-Walter Lafty-Mark Melchiorre Jr.-Kevin Frank-Brian Weaver-Nick Perri-Jeremy Howard-Brian Steele-Kurt Carley-Doug Jones,fortune teller-religion and supernatural-mythical creature-hell-swimming pool-nixe-super power-aftercreditsstinger-sign languages,/ddNmoSy1Jd3PBF5XDZvrrBIfrja.jpg,/mPH8S91pUYB5vfbaVUcxsW1NO1J.jpg,6947-8645-2675-745-10196-44040-10068-9741-11804-9913-4961-8968-7183-1452-4858-8834-2637-10145-2207-9676-9825,3837551.349141919,1116098.4299390097
24,155929020.0,Rocky Balboa,"Drama,Sport","Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon.",Sylvester Stallone,"Sylvester Stallone, Antonio Tarver, Milo Ventimiglia, Burt Young",2006,102,7.2,171356,70.27,63.0,Rocky Balboa,en,57.324,Rogue Marble-Columbia Pictures-Revolution Studios-Metro-Goldwyn-Mayer-Winkler Films,2006-12-20,24000000.0,15592902.0,Released,It ain't over 'til it's over.,6.8,2990.0,Sylvester Stallone-Burt Young-Antonio Tarver-Geraldine Hughes-Milo Ventimiglia-Tony Burton-A.J. Benza-James Francis Kelly III-Lou DiBella-Mike Tyson-Henry G. Sanders-Pedro Lovell-Ana Gerena-Angela Boyd-Louis Giansante-Maureen Schilling-Lahmard J. Tate-Woody Paige-Skip Bayless-Jay Crawford-Brian Kenny-Dana Jacobson-Charles Johnson-James Binns-Johnnie Hobbs Jr.-Barney Fitzpatrick-Jim Lampley-Larry Merchant-Max Kellerman-LeRoy Neiman-Bert Sugar-Bernardo Fernández-Gunnar Peterson-Yahya-Marc Ratner-Anthony Lato Jr.-Jack Lazzarado-Michael Buffer-Joe Cortez-Carter Mitchell-Vinod Kumar-Fran Pultro-Frank Stallone-Jody Giambelluca-Tobias Segal-Tim Carr-Matt Frack-Paul Dion Monte-Kevin King Templeton-Michael Robert Kelly-Rick Buchborn-Nick Baker-Don Sherman-Stu Nahan-Gary Compton-David Gere-Jacob 'Stitch' Duran,philadelphia pennsylvania-transporter-fight-love of one's life-publicity-boxer-grave-tombstone-comeback-training-restaurant owner-world champion-challenger-virtual fight-defeat-victory-cancer-over-the-hill fighter-boxing,/xUylDspiTKU3cYzZNeLsN8Krv12.jpg,/9mwMaNeeqPXJviKk2UKLxFm9vUW.jpg,1375-1367-1371-1374-1366-312221-1370-7555-1369-1368-480530-1825-9874-9618-27578-9350-9739-9482-2636-415-11228,6820597.105855844,4986427.822448668
25,42269923.0,A Good Year,"Comedy,Drama,Romance","A British investment broker inherits his uncle's chateau and vineyard in Provence, where he spent much of his childhood. He discovers a new laid-back lifestyle as he tries to renovate the estate to be sold.",Ridley Scott,"Russell Crowe, Abbie Cornish, Albert Finney, Marion Cotillard",2006,117,6.9,74674,7.46,47.0,A Good Year,en,13.445,Fox 2000 Pictures-Scott Free Productions,2006-09-09,35000000.0,42064105.0,Released,Everything matures... eventually.,6.7,1304.0,Russell Crowe-Marion Cotillard-Albert Finney-Freddie Highmore-Didier Bourdon-Tom Hollander-Abbie Cornish-Isabelle Candelier-Archie Panjabi-Rafe Spall-Richard Coyle-Valeria Bruni Tedeschi-Kenneth Cranham-Daniel Mays-Giannina Facio-Ben Righton-Patrick Kennedy-Ali Rhodes-Nila Aalia-Stephen Hudson-Lionel Briand-Maria Papas-Igor Panich-Oleg Sosnovikov-Magali Woch-Jacques Herlin-Catriona MacColl-Patrick Payet-Félicité Du Jeu-Mitchell Mullen-Judy Dickerson-Gilles Gaston-Dreyfus-Philippe Méry-Dominique Laurent-Stewart Wright-Tom Stuart-Catherine Vinatier-Marine Casto-Gregg Chillin-Toney Tutini-Philippe Bergeron-Edita Brychta-Hélène Cardona-Jean-Louis Darville-Neil Dickson-Jean Gilpin-Nicholas Guest-Patrick Hillan-Frank Isles-Peter Lavin-Caitlin McKenna-Paula J. Newman-Moira Quirk-Valeria Milenka Repnau-Darren Richardson-Jean-Michel Richaud-Samantha Robson-Ian Ruskin-Linda Sans-Bruno Stephane-Karen Strassman-Jean-Paul Vignon-Craig Robert Young,provence-wine cellar-vineyard-wine garden-wine-winegrower-romantic comedy,/10ErazhJxfL68rWg2KLfwiRuIou.jpg,/6S0h0xkP8fBINk1RdywgllEXBmQ.jpg,42454-921-20662-11983-16995-5176-12113-43539-453-5994-10934-1966-297-4982-1495-9008-2313-3638-7303-81836-3635,9360218.966567293,5506312.3950299
